dataset,dataset_version,split,image_filename,image_relative_path,image_sha256,file_size_bytes,width,height,channels,image_mode,exif_orientation,label_filename,label_relative_path,pairing_status,annotation_count,class_ids,class_names,validation_status,validation_issue_count,human_triage_outcome,repair_authorized
gyu_det,v3,train,4553.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4553.JPG,f9f13b1ac343e0200ec1051ba9d2d7b2cf5408f4ae6b7c8ceef7c5667588e38c,3000579,4000,3000,3,RGB,1,4553.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4553.txt,exact_pair,9,"[1, 4]","[""Breakage"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,4554.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4554.JPG,904104381083e34880ed913d13f4dc9e3fee7100d735ee84dfa01a714042ba49,4254710,5184,3888,3,RGB,1,4554.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4554.txt,exact_pair,6,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4555.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4555.JPG,338ecd3618b3e985de4d928baf2fbb34f9f786cf29f60493c1032c7942117980,5270815,5184,3888,3,RGB,1,4555.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4555.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,4556.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4556.JPG,26fb16cc4c3245f23543ddab50f48407f6010d0bc66ae7f853927dc60fb5d6d0,4578549,5184,3888,3,RGB,1,4556.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4556.txt,exact_pair,4,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4557.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4557.JPG,701dd7701dc5b926fd5293eb918b45938d329e3353c3141c04ff6d1682684c94,4226871,5184,3888,3,RGB,1,4557.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4557.txt,exact_pair,9,"[1, 2, 5]","[""Breakage"", ""Comb"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4558.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4558.JPG,1d72f40cc8b2db8b248f6c4516315553906e29c93a802cf7ee9c5fe3cd71567d,4082750,5184,3888,3,RGB,1,4558.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4558.txt,exact_pair,13,"[1, 3, 4, 5]","[""Breakage"", ""Hole"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4559.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4559.JPG,14d7ad6116ae7484d026ded9d7bab73f41a5bd3b378778a97822ce82792b0be0,4714000,5184,3888,3,RGB,1,4559.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4559.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,456.JPG,data/raw/gyu_det/v3/extracted/train/train/images/456.JPG,cd34e5f7925a9de747b912b1dac587917813ff70d1e58338e4eafbfa5a3b9ea2,1634792,2736,1824,3,RGB,1,456.txt,data/raw/gyu_det/v3/extracted/train/train/labels/456.txt,exact_pair,4,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4560.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4560.JPG,c442b4613a2597805d8cd9c94c3a03a74143eb7327862e8e63e56194077afd13,4429528,5184,3888,3,RGB,1,4560.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4560.txt,exact_pair,2,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4561.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4561.JPG,4481256fc142e28e007e473837b3aa9a7bb0be53032f9a5774e0c3d670fdbeab,4106534,5184,3888,3,RGB,1,4561.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4561.txt,exact_pair,6,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4562.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4562.JPG,37e32dd0de7dd074d44b9298b5520571f451383d766b3cb7d65ee32699dfabcb,4749746,5184,3888,3,RGB,1,4562.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4562.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4563.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4563.JPG,c7717e8ad4251a5f6f72b3f9e38f44d9f002a43db9dc9e5703d604ea50797881,4633341,5184,3888,3,RGB,1,4563.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4563.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4564.jpg,data/raw/gyu_det/v3/extracted/train/train/images/4564.jpg,48fa625bd5a380c56a1f2696c4c9e9649cea18c211dd6b59e270555b51560ee4,5050080,4608,3456,3,RGB,1,4564.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4564.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4565.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4565.JPG,40c52627466733ca2e79fb7acac20d39c9fad12e76e9fd581c3aa10019a666c9,2433970,4000,3000,3,RGB,1,4565.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4565.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4566.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4566.JPG,abc13257034c6eda0a363d3e2f688f7d1fb96eb00bc24f786b329c6f30dde967,4091572,5184,3888,3,RGB,6,4566.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4566.txt,exact_pair,3,"[2, 5]","[""Comb"", ""Seepage""]",warning,1,[],False
gyu_det,v3,train,4567.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4567.JPG,c0c49be926537634642ba325a66a18a18f521ae46f04f4fc20516a0c6efe7fbe,5061431,5184,3888,3,RGB,1,4567.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4567.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4568.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4568.JPG,099b8b4d68fc1f6ec53e0f089e98ec5942b53ed221ede4944d37955890b12841,4160647,5184,3888,3,RGB,6,4568.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4568.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",warning,1,[],False
gyu_det,v3,train,4569.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4569.JPG,0c31e98406dd7aea7aa8caae53c244b6aae17f2b59b6d3e95a8aba39502658a3,4434439,5184,3888,3,RGB,1,4569.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4569.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,457.JPG,data/raw/gyu_det/v3/extracted/train/train/images/457.JPG,345fcefff49307f7b1588e12755ebf9382058856220fe1a85c5da2d8983f41a8,1166868,2736,1824,3,RGB,1,457.txt,data/raw/gyu_det/v3/extracted/train/train/labels/457.txt,exact_pair,6,"[1, 4, 5]","[""Breakage"", ""Reinforcement"", ""Seepage""]",warning,1,[],False
gyu_det,v3,train,4570.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4570.JPG,015628ed53c1bdaec2b16c3387523a087bd237597f81b3cb14f5af05b82f5237,5138380,5184,3888,3,RGB,1,4570.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4570.txt,exact_pair,6,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4571.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4571.JPG,7c362bad4cf3c8f0d5040ea3f267bec4e537c954cb59c016f5ffff20105559cd,5371607,5184,3888,3,RGB,1,4571.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4571.txt,exact_pair,5,"[0, 1, 2]","[""Crack"", ""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4572.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4572.JPG,6f2a85689557875044ee1188f374e68e4d53f34775d75f366a1e34829092e94f,4247232,5184,3888,3,RGB,1,4572.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4572.txt,exact_pair,2,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4573.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4573.JPG,2f513f5c1e12fa15b68ee54c23c06dfcc09645c1a2aae7888ac32c40b60dd779,4027292,5184,3888,3,RGB,6,4573.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4573.txt,exact_pair,4,"[3, 5]","[""Hole"", ""Seepage""]",warning,1,[],False
gyu_det,v3,train,4574.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4574.JPG,1ef5ec1cb580aebea3ea54ef7facb7ac1dd79b26b40930aaf48f8043bb524032,5244700,5184,3888,3,RGB,1,4574.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4574.txt,exact_pair,11,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4575.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4575.JPG,9507ce8fed44ee8b43e8181e877568a4ab370a9f1b0df6bcdb30a94e05edeb89,3760977,5184,3888,3,RGB,1,4575.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4575.txt,exact_pair,5,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4576.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4576.JPG,7e24873dad72c9dc9bce411b6df4e49c41a2a5303f62266f3a61ca67e2402831,2564043,4000,3000,3,RGB,1,4576.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4576.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4578.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4578.JPG,0d70eadff1a2fa687f21aa70e9ce8c9c490234eb462597d56dc57d5601c7621c,4552914,5184,3888,3,RGB,1,4578.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4578.txt,exact_pair,3,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4579.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4579.JPG,8871cbdef646e097d977a8f2cc46332d5d5c4be6bd348711b722034e08f89f36,3952868,5184,3888,3,RGB,1,4579.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4579.txt,exact_pair,7,"[1, 3, 4, 5]","[""Breakage"", ""Hole"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4580.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4580.JPG,58d0d1d0e874d100c36f619693bfac8a66790a18d40718c51fce7a8d1c51e35e,4867091,5184,3888,3,RGB,1,4580.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4580.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4581.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4581.JPG,9256099a42d8b41b2f44c7d10ee12986c483c978e7b9ad4c0459e41819f46d66,4362372,5184,3888,3,RGB,1,4581.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4581.txt,exact_pair,4,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,train,4582.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4582.JPG,cecfb0a5ff2138d65994b376008f2e61054b58afcdead25bb966eb4043411460,4903702,5184,3888,3,RGB,1,4582.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4582.txt,exact_pair,4,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4583.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4583.JPG,beaa672a9869d139b71733894ed655029ad3f5d6ae372ce8c5271214fab5a558,4248530,5184,3888,3,RGB,1,4583.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4583.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4584.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4584.JPG,9b176db626354196b7f30a07ccf2c17aacaf4a4c3ab8d6b9ef86beebb0173f18,3648512,5184,3888,3,RGB,1,4584.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4584.txt,exact_pair,5,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4585.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4585.JPG,c24813e1bf44652ab7a0b716f7c9a03593d0bb1fd02ba74453ec7925a8d1ddca,4544860,5184,3888,3,RGB,1,4585.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4585.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,459.JPG,data/raw/gyu_det/v3/extracted/train/train/images/459.JPG,921fe7335e90b3bf76f4d41037635192a774bf8597745135f866028ac4948884,1589900,2736,1824,3,RGB,1,459.txt,data/raw/gyu_det/v3/extracted/train/train/labels/459.txt,exact_pair,5,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,train,4590.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4590.JPG,54831c8b9a51f06b7d66ea49cf08991605ce47a888ffe11998129cea307868c3,4113980,5184,3888,3,RGB,1,4590.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4590.txt,exact_pair,2,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,4591.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4591.JPG,7721c70e1125e0eb7c583370bd73958f0f241cb23f017a331646af5ba407ac14,4092975,5184,3888,3,RGB,1,4591.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4591.txt,exact_pair,3,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4593.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4593.JPG,2bb5ba42eb5c8aaabda06e35489952bd01d9aa6ad7cad97307b8618b617e1448,3562846,5184,3888,3,RGB,1,4593.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4593.txt,exact_pair,3,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4594.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4594.JPG,8939a8be605e61f7686aae7ff3e8fc576e2950be5418c341cafc9c4ec5bff792,4417896,5184,3888,3,RGB,1,4594.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4594.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,4595.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4595.JPG,2e916c6e2ab1389e3eb333f482544e992c3978cabad03ab67ed919a1e50be5b7,4141422,5184,3888,3,RGB,1,4595.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4595.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,4598.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4598.JPG,577092ba7c23d990cee6510e7a119bbadc684ce47c6bba537a6153791f30dc54,2488080,4000,3000,3,RGB,1,4598.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4598.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4599.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4599.JPG,2910fd27a538d874cf15bdba8dd6f56ea1577ab8e152bdec8238d6f4b12eff0b,3932063,5184,3888,3,RGB,1,4599.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4599.txt,exact_pair,4,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,46.JPG,data/raw/gyu_det/v3/extracted/train/train/images/46.JPG,f01817255c2ae10b376d23fdfdd9b3f27acf0cf06710b3796437a213d04592ed,1796936,2736,1824,3,RGB,1,46.txt,data/raw/gyu_det/v3/extracted/train/train/labels/46.txt,exact_pair,12,"[1, 4]","[""Breakage"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,460.JPG,data/raw/gyu_det/v3/extracted/train/train/images/460.JPG,53d2d0e359c83fb5ca02d81474d64799d2e2a096cd59100a72ca54a258bd0591,1273728,2736,1824,3,RGB,1,460.txt,data/raw/gyu_det/v3/extracted/train/train/labels/460.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,4600.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4600.JPG,507e9365bb3429c31a4b4ddbe7987899668eaef15fc383b1287f1bc1a80f00a5,3569693,5184,3888,3,RGB,1,4600.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4600.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4601.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4601.JPG,2842ae4def60485d7bd44acceb875821b9d60e66fc42b4b828576abc3825f6c5,3651450,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,train,4602.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4602.JPG,cff76869772b745f4dd08b5046e6ab8332f4a38126342e1ace66f98191278836,3922205,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,train,4603.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4603.JPG,3a87209cc4eaccd03e35c04d1f5825e1b10987e09d0fd6b334baca248e790e3b,3810257,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,"[{""candidate_review_status"": ""no_valid_match_in_reviewed_top5"", ""label_filename"": ""4626.txt"", ""label_split"": ""train"", ""role"": ""diagnostic_candidate_only"", ""tentative_preference"": false}]",False
gyu_det,v3,train,4604.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4604.JPG,b57d9592204b6745ae3cfb783c36dad41f7259364071a6b492980c9602a4c55c,3931965,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,"[{""candidate_review_status"": ""no_valid_match_in_reviewed_top5"", ""label_filename"": ""4626.txt"", ""label_split"": ""train"", ""role"": ""diagnostic_candidate_only"", ""tentative_preference"": false}]",False
gyu_det,v3,train,4605.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4605.JPG,33f0f20563f05c346fa1da909972384404ea632fc7436c2eedffd63a0889e221,4159186,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,"[{""candidate_review_status"": ""no_valid_match_in_reviewed_top5"", ""label_filename"": ""4626.txt"", ""label_split"": ""train"", ""role"": ""diagnostic_candidate_only"", ""tentative_preference"": false}]",False
gyu_det,v3,train,4606.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4606.JPG,faad71514d8e4ffc6cd666722e26fa4ec927ab15c893d80c6937aed3de5a4247,4060709,5184,3888,3,RGB,1,4606.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4606.txt,exact_pair,4,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,4607.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4607.JPG,cab7440f52fdbe85f34f7c75481158e9929fc1077cb04f41475676e6eece45aa,3900720,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,"[{""candidate_review_status"": ""no_valid_match_in_reviewed_top5"", ""label_filename"": ""4626.txt"", ""label_split"": ""train"", ""role"": ""diagnostic_candidate_only"", ""tentative_preference"": false}]",False
gyu_det,v3,train,4608.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4608.JPG,0c41e201b124c1407ebcbe782294cf5efbbb17fcdd2764805e7f20b454825cb9,3523218,5184,3888,3,RGB,1,,,image_without_label,,[],[],warning,1,"[{""candidate_review_status"": ""no_valid_match_in_reviewed_top5"", ""label_filename"": ""4626.txt"", ""label_split"": ""train"", ""role"": ""diagnostic_candidate_only"", ""tentative_preference"": false}]",False
gyu_det,v3,train,461.JPG,data/raw/gyu_det/v3/extracted/train/train/images/461.JPG,d067812d01ed2213919f7a27ba70085e782711bb5aa2449a315f45532eec729c,2914322,4000,3000,3,RGB,1,461.txt,data/raw/gyu_det/v3/extracted/train/train/labels/461.txt,exact_pair,4,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4610.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4610.JPG,8ddb6446664b3c973c05b764feb4db7c8ac98ca44a2eb783f281bddcf94fbbb0,3710519,5184,3888,3,RGB,1,4610.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4610.txt,exact_pair,3,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4612.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4612.JPG,e23c3b3ed224dd00794b0f7bcdf1347ab69159d028ddc5259f4e8ba7ebfe5a8c,4664581,5184,3888,3,RGB,1,4612.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4612.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4613.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4613.JPG,6f5771e850052fcc95734913e5c1c6636ce8677de79e8cc9104002600e0875f8,4535064,5184,3888,3,RGB,1,4613.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4613.txt,exact_pair,5,"[0, 1, 2]","[""Crack"", ""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4614.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4614.JPG,2074ffff195d6ab22922eb685ec41332637dffe61580b6beb0dc7436f7e1df1f,4787985,5184,3888,3,RGB,1,4614.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4614.txt,exact_pair,2,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4617.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4617.JPG,79613e947852efa787f5c220ec2a7e9b1ed64960509e0644ca82a409dc456c58,5418406,5184,3888,3,RGB,1,4617.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4617.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,4618.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4618.JPG,4089efba2678a078fa9813dfe244e42572d7371ba731dc9bc8db8e6cd3c6b034,5612662,5184,3888,3,RGB,1,4618.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4618.txt,exact_pair,9,"[0, 1, 2, 4]","[""Crack"", ""Breakage"", ""Comb"", ""Reinforcement""]",warning,2,[],False
gyu_det,v3,train,462.JPG,data/raw/gyu_det/v3/extracted/train/train/images/462.JPG,cada364d6ae280d53ac84226a789a5c5333a5f8d09b2bdc6e9d99889b46901b1,1148566,2736,1824,3,RGB,1,462.txt,data/raw/gyu_det/v3/extracted/train/train/labels/462.txt,exact_pair,2,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,4620.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4620.JPG,300d9cfdd86962b8547c1661a7c1958121594621deaf5b4f15a09003dfc628a7,2578711,4000,3000,3,RGB,1,4620.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4620.txt,exact_pair,5,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,4621.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4621.JPG,1a97aadc130944860c3a6b6027090b73ed91ec74eb55ff8509e770941855b4e9,4375515,5184,3888,3,RGB,6,4621.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4621.txt,exact_pair,1,[2],"[""Comb""]",warning,1,[],False
gyu_det,v3,train,4622.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4622.JPG,7cad5ce1187be678fa27e05377b50123d328384ca11ab23d661b5c229173ba62,4919408,5184,3888,3,RGB,1,4622.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4622.txt,exact_pair,8,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4623.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4623.JPG,ed822e38b63bfaf60ff6f7530406d89d8a4ce99a8bae6bfe5055279d2a45b376,4253635,5184,3888,3,RGB,1,4623.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4623.txt,exact_pair,10,"[0, 1, 2]","[""Crack"", ""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4624.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4624.JPG,5b27c0ad6642b9a98a39e9f661395ae56e62acf51d656950b4f0b3358f619398,4684562,5184,3888,3,RGB,1,4624.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4624.txt,exact_pair,2,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,train,4625.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4625.JPG,501aab688097904e4682cf6013caba8f901944dcd41f10c33d9f32e89d9166d2,4957562,5184,3888,3,RGB,1,4625.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4625.txt,exact_pair,7,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,train,4627.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4627.JPG,6cfb4250d66fc554e48f2e73e0f890c88add3217f7cdc42ee782a4c64144af1c,5305873,5184,3888,3,RGB,1,4627.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4627.txt,exact_pair,5,"[0, 1, 2]","[""Crack"", ""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,4628.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4628.JPG,e90078c98fbf1a68c51f24050f8421054346f5d4719eb4ebff6e6fcb045e7d15,4939584,5184,3888,3,RGB,8,4628.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4628.txt,exact_pair,5,"[1, 2]","[""Breakage"", ""Comb""]",warning,2,[],False
gyu_det,v3,train,4629.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4629.JPG,0914b3eb34ba870e73911a293eb6f10541e92725c94afe36628edab9ec3bbb7c,4359879,5184,3888,3,RGB,8,4629.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4629.txt,exact_pair,18,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,463.JPG,data/raw/gyu_det/v3/extracted/train/train/images/463.JPG,c3a90894a0291c70889b66c38479cf3c200860bf2b4660573ed7a8cac7db29b3,1162092,2736,1824,3,RGB,1,463.txt,data/raw/gyu_det/v3/extracted/train/train/labels/463.txt,exact_pair,2,"[0, 2]","[""Crack"", ""Comb""]",warning,1,[],False
gyu_det,v3,train,4630.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4630.JPG,031d15b630235e10a5a7b6a06c4d0b74be1792afa84eb49627e4dd5f6bbf9664,4545433,5184,3888,3,RGB,8,4630.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4630.txt,exact_pair,2,[1],"[""Breakage""]",warning,2,[],False
gyu_det,v3,train,4631.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4631.JPG,3001b5bcac75b02bf48b74f736a8a1035d1aba418198dc6b0958d7586a46046e,2650063,4000,3000,3,RGB,1,4631.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4631.txt,exact_pair,5,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,4632.JPG,data/raw/gyu_det/v3/extracted/train/train/images/4632.JPG,26ff53e178d5fad29b1a1ecbd2bdb863af15216bc77409d768a1d7c922ea5262,5004446,5184,3888,3,RGB,1,4632.txt,data/raw/gyu_det/v3/extracted/train/train/labels/4632.txt,exact_pair,2,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
